movie_name,message_id,date,channel_id,quality,size,language
Avatar Fire and Ash 2025 English HDTS 720p,5574,2025-12-19,-1002337293281,720p,Unknown,English
Avatar Fire and Ash (2025) English HDTS 480p,5573,2025-12-19,-1002337293281,480p,Unknown,English
Avatar Fire and Ash (2025) English HDTS 1080p.part002,5572,2025-12-19,-1002337293281,1080p,Unknown,English
Avatar Fire and Ash (2025) English HDTS 1080p.part001,5571,2025-12-19,-1002337293281,1080p,Unknown,English
Avatar Fire and Ash (2025) English HDTS 480P,5570,2025-12-19,-1002337293281,480P,Unknown,English
Mass.Jathara.2025.480p.DS4K.WEB-DL.Hindi.HQ-Studio.Dub.x264,5569,2025-12-19,-1002337293281,480p,Unknown,Hindi
Mass.Jathara.2025.720p.HEVC.DS4K.WEB-DL.Hindi.HQ-Studio.Dub.x265,5568,2025-12-19,-1002337293281,720p,Unknown,Hindi
Mass.Jathara.2025.720p.DS4K.WEB-DL.Hindi.HQ-Studio.Dub.x264,5567,2025-12-19,-1002337293281,720p,Unknown,Hindi
Mass.Jathara.2025.1080p.HEVC.DS4K.WEB-DL.Hindi.HQ-Studio.Dub.x265,5566,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Mass.Jathara.2025.1080p.DS4K.WEB-DL.Hindi.HQ-Studio.Dub.x264,5565,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2025 Hindi HDTC 1080p x264 AAC HC ESub,5564,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2025 Hindi HDTC 1080p x264 AAC HC ESub,5563,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2025 Hindi HDTC 720p x264 AAC HC ESub,5562,2025-12-19,-1002337293281,720p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2025 Hindi HDTC 720p x264 AAC HC ESub,5561,2025-12-19,-1002337293281,720p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2025 Hindi HDTC 480p x264 AAC HC ESub,5560,2025-12-19,-1002337293281,480p,Unknown,Hindi
Dhurandhar 2025 Hindi HDTC 480p x264 AVC HE-AAC 2.0,5559,2025-12-19,-1002337293281,480p,Unknown,Hindi
Dhurandhar 2025 Hindi HDTC 720p x264 AVC HE-AAC 2.0,5558,2025-12-19,-1002337293281,720p,Unknown,Hindi
Dhurandhar 2025 Hindi HDTC 1080p x264 AVC HE-AAC 2.0,5557,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Dhurandhar 2025 Hindi HDTC 480p x264 AVC HE-AAC 2.0,5556,2025-12-19,-1002337293281,480p,Unknown,Hindi
Dhurandhar 2025 Hindi HDTC 720p x265 HEVC HE-AAC 2.0,5555,2025-12-19,-1002337293281,720p,Unknown,Hindi
Dhurandhar 2025 Hindi HDTC 1080p x264 AVC HE-AAC 2.0,5554,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Dhurandhar 2025 Hindi HDTC 720p x264 AVC HE-AAC 2.0,5553,2025-12-19,-1002337293281,720p,Unknown,Hindi
Tere Ishk Mein 2025 Hindi HDTC 720p x264 AAC HC ESub,5552,2025-12-19,-1002337293281,720p,Unknown,Hindi
Tere Ishk Mein 2025 Hindi HDTC 1080p x264 AAC HC ESu,5551,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Tere Ishk Mein 2025 720p HEVC V2 HDTC Hindi Clean Tamil HC E,5550,2025-12-19,-1002337293281,720p,Unknown,Hindi
Tere Ishk Mein 2025 1080p HEVC V2 HDTC Hindi Clean Tamil HC,5549,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Tere Ishk Mein 2025 Hindi HDTC 720p x264 AAC HC ESub Cin,5548,2025-12-19,-1002337293281,720p,Unknown,Hindi
Tere Ishk Mein 2025 Hindi HDTC 1080p x264 AAC HC ESub Ci,5547,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Tere Ishk Mein 2025 Hindi HDTC 720p x265 HEVC HC ESub Vo,5546,2025-12-19,-1002337293281,720p,Unknown,Hindi
Tere Ishk Mein 2025 Hindi HDTC 1080p 10bit x265 HEVC HC ESub,5545,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Kingdom 2025 1080p NF WEB DL DUAL AAC5 1 AV1 Archie,5544,2025-12-19,-1002337293281,1080p,Unknown,Unknown
Kingdom 2025 1080p NF WEB DL DUAL AAC5 1 H 265 Archie,5543,2025-12-19,-1002337293281,1080p,Unknown,Unknown
Kingdom 2025 720p NF WEB DL Hindi Telugu AAC5 1 AV1 Archie,5542,2025-12-19,-1002337293281,720p,Unknown,Hindi
Kingdom 2025 720p NF WEB DL DUAL AAC5 1 H 264 Archie,5541,2025-12-19,-1002337293281,720p,Unknown,Unknown
Kingdom 2025 1080p AVC NF WEB DL Org NF Hindi DDP 5 1 6,5540,2025-12-19,-1002337293281,1080p,Unknown,Org
Kingdom 2025 720p 10bit NF WEBRip x265 HEVC Hindi DDP 5 1,5539,2025-12-19,-1002337293281,720p,Unknown,Hindi
Kingdom 2025 720p 10bit DS4K NF WEBRip Hindi Telugu DDP5 1 x,5538,2025-12-19,-1002337293281,720p,Unknown,Hindi
Kingdom 2025 1080p 10bit DS4K NF WEBRip Hindi Telugu DDP5 1,5537,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Kingdom 2025 480p AVC NF WEB DL Org NF Hindi HE AAC 5 1,5536,2025-12-19,-1002337293281,480p,Unknown,Org
Kingdom AKA Saamrajya 2025 720p HEVC WEB DL Hindi Te,5535,2025-12-19,-1002337293281,720p,Unknown,Hindi
Kingdom AKA Saamrajya 2025 720p WEB DL Hindi 5 1 Tel,5534,2025-12-19,-1002337293281,720p,Unknown,Hindi
Kingdom AKA Saamrajya 2025 480p WEB DL Hindi Telugu,5533,2025-12-19,-1002337293281,480p,Unknown,Hindi
Kingdom AKA Saamrajya 2025 1080p HEVC WEB DL Hindi 5,5532,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Kingdom AKA Saamrajya 2025 1080p WEB DL Hindi 5 1 Te,5531,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2 Hindi HDTC 1080p 10bit x265 HEVC Ci,5530,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2 Hindi HDTC 1080p x264 AAC Vood,5529,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2 Hindi HDTC 720p x264 AAC Vood,5528,2025-12-19,-1002337293281,720p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2 Hindi HDTC 720p x265 HEVC Vood,5527,2025-12-19,-1002337293281,720p,Unknown,Hindi
Kis Kisko Pyaar Karoon 2 Hindi HDTC 480p x264 AAC Vood,5526,2025-12-19,-1002337293281,480p,Unknown,Hindi
Aan Paavam Pollathathu 2025 1080p 10bit DS4K HS WEBRip Hindi,5525,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Aan Paavam Pollathathu 2025 720p 10bit DS4K JHS WEBRip x26,5524,2025-12-19,-1002337293281,720p,Unknown,Unknown
Aan Paavam Pollathathu 2025 480p JH,5523,2025-12-19,-1002337293281,480p,Unknown,Unknown
Aan Paavam Pollathathu 2025 720p JH,5522,2025-12-19,-1002337293281,720p,Unknown,Unknown
Aan Paavam Pollathathu 2025 720p JH,5521,2025-12-19,-1002337293281,720p,Unknown,Unknown
Aan Paavam Pollathathu 2025 1080p J,5520,2025-12-19,-1002337293281,1080p,Unknown,Unknown
Aan Paavam Pollathathu 2025 1080p J,5519,2025-12-19,-1002337293281,1080p,Unknown,Unknown
Aan Paavam Pollathathu 2025 1080p 10bit DS4K HS WEBRip Hindi,5518,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Aan Paavam Pollathathu 2025 720p 10bit DS4K JHS WEBRip x26,5517,2025-12-19,-1002337293281,720p,Unknown,Unknown
Stranger Things S05 Vol1 Chapter Four Sorcerer 1080p NF,5516,2025-12-19,-1002337293281,1080p,Unknown,English
Stranger Things (2022) S04 VOLUME 02 COMBINED 720p 10Bit HEVC NF Web-DL Dual Audio Hindi & Engl,5515,2025-12-19,-1002337293281,720p,Unknown,Dual Audio
Stranger Things (2022) S04 VOLUME 01 COMBINED 720p 10Bit HEVC NF Web-DL Dual Audio Hindi & Engl,5514,2025-12-19,-1002337293281,720p,Unknown,Dual Audio
Stranger Things (2019) S03 COMBINED 720p 10Bit HEVC NF Web-DL Dual Audio Hindi & English AAC 5.1,5513,2025-12-19,-1002337293281,720p,Unknown,Dual Audio
Stranger Things (2017) S02 COMBINED 720p 10Bit HEVC NF BluRay Dual Audio Hindi & English AAC 5.1,5512,2025-12-19,-1002337293281,720p,Unknown,Dual Audio
Stranger Things (2016) S01 COMBINED 720p 10Bit HEVC NF BluRay Dual Audio Hindi & English AAC 5.1,5511,2025-12-19,-1002337293281,720p,Unknown,Dual Audio
Nakshatra.2010.1080p.WeB-DL.Hindi.AAC5.1.x264.ESub-SkymoviesHD,5510,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Nakshatra.2010.720p.WeB-DL.Hindi.AAC5.1.x264.ESub-SkymoviesHD,5509,2025-12-19,-1002337293281,720p,Unknown,Hindi
Nakshatra.2010.720p.HEVC.WeB-DL.Hindi.AAC.x265.ESub-SkymoviesHD,5508,2025-12-19,-1002337293281,720p,Unknown,Hindi
Nakshatra.2010.480p.WeB-DL.Hindi.AAC.x264.ESub-SkymoviesHD,5507,2025-12-19,-1002337293281,480p,Unknown,Hindi
Jailer (2023) 1080p 10bit AMZN WEBRip x265 HEVC Org Hindi D,5506,2025-12-19,-1002337293281,1080p,Unknown,Org
Jailer (2023) 720p 10bit DS4K AMZN WEBRip x265 HEVC Hin,5505,2025-12-19,-1002337293281,720p,Unknown,Unknown
Jailer 2023 WebRip 480p x265 HEVC 10bit Hindi Tamil ESub,5504,2025-12-19,-1002337293281,480p,Unknown,Hindi
Leo.Hindi.2023.1080p.NF.WEB-DL.DDP5.1.Atmos.H.265-Telly,5503,2025-12-19,-1002337293281,1080p,Unknown,Hindi
Leo 2023 WebRip 480p x265 HEVC 10bit Hindi ESub - mkvCinemas,5502,2025-12-19,-1002337293281,480p,Unknown,Hindi
From S03 COMBiNED 720p AMZN WEB-DL Dual Audio HINDI AAC 2.0 - ENGLISH AAC 2.0 H.265,5495,2025-12-18,-1002337293281,720p,Unknown,Dual Audio
From (2022) S02 COMBINED REPACK 720p 10bit AMZN WEBRip x265 HEVC Org AMZN Hindi HE-AAC 5.1 ~ 256Kbp,5494,2025-12-18,-1002337293281,720p,Unknown,Org
From (2022) S01 COMBINED REPACK 720p 10bit NF WEBRip x265 HEVC Org NF Hindi HE-AAC 5.1 ~ 256Kbps +,5493,2025-12-18,-1002337293281,720p,Unknown,Org
Paathshaala.2010.720p.WeB-DL.Hindi.AAC.x264.ESub-SkymoviesHD,5492,2025-12-18,-1002337293281,720p,Unknown,Hindi
Paathshaala.2010.1080p.WeB-DL.Hindi.AAC.x264.ESub-SkymoviesHD,5491,2025-12-18,-1002337293281,1080p,Unknown,Hindi
Paathshaala.2010.720p.HEVC.WeB-DL.Hindi.AAC.x265.ESub-SkymoviesHD,5490,2025-12-18,-1002337293281,720p,Unknown,Hindi
Paathshaala.2010.480p.WeB-DL.Hindi.AAC.x264.ESub-SkymoviesHD,5489,2025-12-18,-1002337293281,480p,Unknown,Hindi
Aladdin.2019.1080p.DS4K.HDR10.(Hindi-English).DDP5.1.H.2,5488,2025-12-18,-1002337293281,1080p,Unknown,Hindi
Aladdin (2019) 1080p 10bit BluRay x265 HEVC Org DTH Hin,5487,2025-12-18,-1002337293281,1080p,Unknown,Org
Aladdin (2019) 720p 10bit BluRay x265 HEVC Org DTH Hind,5486,2025-12-18,-1002337293281,720p,Unknown,Org
Love_2020_UNCUT_1080p_HDRip_Dual_Audio_Hindi_or_Malayalam_x264_ESubs,5485,2025-12-18,-1002337293281,1080p,Unknown,Hindi
Love_2020_UNCUT_720p_HEVC_HDRip_Dual_Audio_Hindi_or_Malayalam_x265,5484,2025-12-18,-1002337293281,720p,Unknown,Hindi
Love_2020_UNCUT_480p_HDRip_Dual_Audio_Hindi_or_Malayalam_x264_ESubs,5483,2025-12-18,-1002337293281,480p,Unknown,Hindi
CID S02E103 Abhijeets Secret Caller 720p SonyLIV WEB DL Hindi AAC2,5482,2025-12-17,-1002337293281,720p,Unknown,Hindi
CID S02E104 Abhijeet Shoots Daya 720p SonyLIV WEB DL Hindi AAC2,5481,2025-12-17,-1002337293281,720p,Unknown,Hindi
Doraemon Nobitas Art World Tales 2025 1080p 10 b,5480,2025-12-17,-1002337293281,1080p,Unknown,Unknown
Extraction 2 (2023) 720p HEVC NF HDRip x265 हिन्दी AAC 2.0 + English AAC 2.0,5479,2025-12-17,-1002337293281,720p,Unknown,English
Extraction 2 (2023) 720p NF HDRip x264 हिन्दी AAC 5.1+ English AAC 2.0,5478,2025-12-17,-1002337293281,720p,Unknown,English
Extraction (2020) 480p HDRip x264 ESubs Hindi ORG - English,5477,2025-12-17,-1002337293281,480p,Unknown,Hindi
Extraction (2020) 720p HDRip x264 ESubs Hindi ORG 5.1 - English,5476,2025-12-17,-1002337293281,720p,Unknown,Hindi
Ford v Ferrari (2019) 720p BluRay x264 Esubs Dual Audio Hindi ORG – English,5475,2025-12-17,-1002337293281,720p,Unknown,Dual Audio
Ford v Ferrari (2019) 480p BluRay x264 Esubs Dual Audio Hindi ORG – English,5474,2025-12-17,-1002337293281,480p,Unknown,Dual Audio
Sisu Road To Revenge 2025 480p AMZN WEBRip DUAL AAC2 0 H,5473,2025-12-17,-1002337293281,480p,Unknown,English
Sisu Road To Revenge 2025 720p AMZN WEB DL DUAL AAC2 0 H,5472,2025-12-17,-1002337293281,720p,Unknown,English
Sisu Road To Revenge (2025) 720p 10bit WEBRip x265 HEVC Hin,5471,2025-12-17,-1002337293281,720p,Unknown,English
Sisu Road To Revenge 2025 720p AMZN WEBRip DUAL DDP5 1 H,5470,2025-12-17,-1002337293281,720p,Unknown,English
Sisu Road to Revenge 2025 720p AMZN WEB DL Multi DDP5 1 HEVC,5469,2025-12-17,-1002337293281,720p,Unknown,English
Sisu Road To Revenge (2025) 1080p 10bit WEBRip x265,5468,2025-12-17,-1002337293281,1080p,Unknown,English
Sisu Road To Revenge 2025 1080p AMZN WEBRip DUAL DDP5 1,5467,2025-12-17,-1002337293281,1080p,Unknown,English
Sisu Road to Revenge 2025 1080p Dual Audio 10bit HEVC WEB DL,5466,2025-12-17,-1002337293281,1080p,Unknown,Dual Audio
Madras Cafe (2013) Hindi 1080p BluRay x264 AAC 5 1 ESubs,5465,2025-12-17,-1002337293281,1080p,Unknown,Hindi
Madras Cafe (2013) Hindi 720p BluRay x264 AAC 5 1 ESubs,5464,2025-12-17,-1002337293281,720p,Unknown,Hindi
Madras Cafe (2013) Hindi 720p HEVC BluRay x265 AAC ESubs,5463,2025-12-17,-1002337293281,720p,Unknown,Hindi
Madras Cafe (2013) Hindi 480p BluRay x264 AAC ESubs,5462,2025-12-17,-1002337293281,480p,Unknown,Hindi
Hi.Nanna.2023.1080p.NF.WEB-DL.AAC5.1.AV1-PrimeFix,5461,2025-12-17,-1002337293281,1080p,Unknown,Unknown
Hi.Nanna.2023.720p.NF.WEB-DL.AAC5.1.AV1-PrimeFix,5460,2025-12-17,-1002337293281,720p,Unknown,Unknown
Kida (2023) UNCUT 720p HEVC HDRip x265 ESubs Dual Audio H,5459,2025-12-17,-1002337293281,720p,Unknown,Dual Audio
Bell Bottom (2021) Hindi 1080p WEB-DL x264 DD5.1 ESubs,5458,2025-12-17,-1002337293281,1080p,Unknown,Hindi
Bell_Bottom_2021_WebRip_720p_Hindi_AAC_5_1_x264_ESub_mkvCinemas,5457,2025-12-17,-1002337293281,720p,Unknown,Hindi
Bell_Bottom_2021_Hindi_720p_10bit_HEVC_WEBRip_×266_AAC_5_1_ESubs,5456,2025-12-17,-1002337293281,720p,Unknown,Hindi
Bell_Bottom_2021_WebRip_Hindi_480p_ESub_mkvCinemas_Telly,5455,2025-12-17,-1002337293281,480p,Unknown,Hindi
Dream.Girl.2019.1080p.ZEE5.WEB-DL.Hindi.DDP5.1.H.264-Archie,5454,2025-12-17,-1002337293281,1080p,Unknown,Hindi
Dream.Girl.2019.1080p.ZEE5.WEB-DL.Hindi.DDP5.1.H.264-Archie,5453,2025-12-17,-1002337293281,1080p,Unknown,Hindi
Dream.Girl.2019.720p.ZEE5.WEB-DL.Hindi.DDP5.1.H.264-Archie,5452,2025-12-17,-1002337293281,720p,Unknown,Hindi
Dream.Girl.2019.576p.ZEE5.WEB-DL.Hindi.AAC2.0.H.264-Archie,5451,2025-12-17,-1002337293281,Unknown,Unknown,Hindi
IT Welcome to Derry S01 COMBINED 720p 10bit Rip x,5450,2025-12-16,-1002337293281,720p,Unknown,Unknown
IT Welcome to Derry 2025 S01 COMBINED 720p Hindi English Web,5449,2025-12-15,-1002337293281,720p,Unknown,Hindi
IT Welcome to Derry 2025 S01 COMBINED 480p Hindi English,5448,2025-12-15,-1002337293281,480p,Unknown,Hindi
Karthik.Calling.Karthik.2010.1080p.Blu-Ray.Hindi.x264.AAC5.1.ESub-SkymoviesHD,5447,2025-12-15,-1002337293281,1080p,Unknown,Hindi
Karthik.Calling.Karthik.2010.720p.Blu-Ray.Hindi.x264.AAC5.1.ESub-SkymoviesHD,5446,2025-12-15,-1002337293281,720p,Unknown,Hindi
Karthik.Calling.Karthik.2010.720p.HEVC.Blu-Ray.Hindi.x265.AAC.ESub-SkymoviesHD.Mba,5445,2025-12-15,-1002337293281,720p,Unknown,Hindi
Karthik.Calling.Karthik.2010.480p.Blu-Ray.Hindi.x264.AAC.ESub-SkymoviesHD,5444,2025-12-15,-1002337293281,480p,Unknown,Hindi
The Toxic Avenger 2025 396p AMZN WEB DL DUAL AAC2 0 H 264 MS,5443,2025-12-15,-1002337293281,Unknown,Unknown,English
The Toxic Avenger 2025 720p AMZN WEB DL DUAL AAC2 0 H 265 MS,5442,2025-12-15,-1002337293281,720p,Unknown,English
The Toxic Avenger 2025 720p AMZN WEB DL DUAL DDP5 1 H 264 MS,5441,2025-12-15,-1002337293281,720p,Unknown,English
The Toxic Avenger 2025 1080p AMZN WEB DL DUAL DDP5 1 H 265 M,5440,2025-12-15,-1002337293281,1080p,Unknown,English
The Toxic Avenger 2025 1080p AMZN WEB DL DUAL DDP5 1 H 264 M,5439,2025-12-15,-1002337293281,1080p,Unknown,English
Mantis 2025 720p NF WEB DL Hindi English AAC5 1 AV1 MSubs,5438,2025-12-15,-1002337293281,720p,Unknown,Hindi
Mantis 2025 1080p NF WEB DL Hindi English AAC5 1 H 265 MSubs,5437,2025-12-15,-1002337293281,1080p,Unknown,Hindi
Rudra.Thandavam.2021.720p.JIOHS.WEB-DL.Hindi.AAC.2.0.H264,5436,2025-12-15,-1002337293281,720p,Unknown,Hindi
Rudra.Thandavam.2021.480p.JIOHS.WEB-DL.Hindi.AAC.2.0.H264,5435,2025-12-15,-1002337293281,480p,Unknown,Hindi
The.Night.2020.720p.BluRay.DUAL.Hindi.Persian.ESubs,5434,2025-12-15,-1002337293281,720p,Unknown,Hindi
The.Night.2020.480p.BluRay.DUAL.Hindi.Persian.ESubs,5433,2025-12-15,-1002337293281,480p,Unknown,Hindi
Now.You.See.Me.Now.You.Don_t.2025.1080p.10bit.WEBRip.6CH.x265.HEVC,5432,2025-12-15,-1002337293281,1080p,Unknown,ENGLiSH
Now.You.See.Me.Now.You.Don't.2025.720p.10bit.WEBRip.6CH.x265.HEVC,5431,2025-12-15,-1002337293281,720p,Unknown,ENGLiSH
Janki 2025 Hindi HDTC 1080p x264 AAC HC-ESub,5430,2025-12-15,-1002337293281,1080p,Unknown,Hindi
Janki 2025 Hindi HDTC 720p x264 AAC HC-ESub,5429,2025-12-15,-1002337293281,720p,Unknown,Hindi
Janki 2025 Hindi HDTC 720p x265 HEVC HC-ESub,5428,2025-12-15,-1002337293281,720p,Unknown,Hindi
Janki 2025 Hindi HDTC 480p x264 AAC HC-ESub,5427,2025-12-15,-1002337293281,480p,Unknown,Hindi
Evil Nun (2025) Dual Audio Hindi ORG-Russian WEB-DL,5426,2025-12-15,-1002337293281,Unknown,Unknown,Dual Audio
Evil Nun (2025) Dual Audio Hindi ORG-Russian WEB-DL,5425,2025-12-15,-1002337293281,Unknown,Unknown,Dual Audio
Evil Nun (2025) Dual Audio Hindi ORG-Russian WEB-DL,5424,2025-12-15,-1002337293281,Unknown,Unknown,Dual Audio
IT Welcome to Derry S01 720p JHS WEB DL DUAL AAC2 0 H 26,5423,2025-12-15,-1002337293281,720p,Unknown,Unknown
IT Welcome to Derry S01 480p JHS WEB DL DUAL AAC2 0 H 26,5422,2025-12-15,-1002337293281,480p,Unknown,Unknown
Chainsaw Man - The Movie Reze Arc 2025 1080p DS4K SDR 10bit MA WEBRip ENGLISH DDP5.1 Atmos x265 HE,5421,2025-12-15,-1002337293281,1080p,Unknown,ENGLISH
Chainsaw Man - The Movie Reze Arc 2025 1080p DS4K SDR 10bit MA WEBRip HINDI DDP5.1 Atmos.x265 HEVC,5420,2025-12-15,-1002337293281,1080p,Unknown,HINDI
Chainsaw.Man.-.The.Movie.Reze.Arc.2025.1080p.DS4K.SDR.10bit.MA.WEBRip.HIN-ENG.DDP5.1.Atmos.x265.HEVC,5419,2025-12-15,-1002337293281,1080p,Unknown,Unknown
Chainsaw.Man.-.The.Movie.Reze.Arc.2025.1080p.DS4K.SDR.10bit.MA.WEBRip.HIN-ENG.DDP5.1.Atmos.x265.HEVC,5418,2025-12-15,-1002337293281,1080p,Unknown,Unknown
Chainsaw.Man.-.The.Movie.Reze.Arc.2025.1080p.DS4K.SDR.10bit.MA.WEBRip.HIN-ENG-JPN.DDP5.1.Atmos.x265.,5417,2025-12-15,-1002337293281,1080p,Unknown,Unknown
Chainsaw.Man.-.The.Movie.Reze.Arc.2025.1080p.DS4K.SDR.10bit.MA.WEBRip.HIN-ENG-JPN.DDP5.1.Atmos.x265.,5416,2025-12-15,-1002337293281,1080p,Unknown,Unknown
Chainsaw Man - The Movie Reze Arc 2025 1080p DS4K SDR 10bit MA WEBRip ENGLISH DDP5.1 Atmos x265 HE,5415,2025-12-15,-1002337293281,1080p,Unknown,ENGLISH
Sholay The Final Cut 2025 Hindi HDTC 1080p x264 AAC,5414,2025-12-15,-1002337293281,1080p,Unknown,Hindi
Sholay The Final Cut 2025 Hindi HDTC 720p x264 AAC,5413,2025-12-15,-1002337293281,720p,Unknown,Hindi
Sholay The Final Cut 2025 Hindi HDTC 720p x265 HEVC,5412,2025-12-15,-1002337293281,720p,Unknown,Hindi
Sholay The Final Cut 2025 Hindi HDTC 480p x264 AAC,5411,2025-12-15,-1002337293281,480p,Unknown,Hindi
Bring Her Back (2025) 1080p 10bit WEBRip x265 HEVC Hindi AMZN DDP 5.1 + English AAC 5.1 ESubs,5410,2025-12-15,-1002337293281,1080p,Unknown,Hindi
Bring Her Back (2025) 720p 10bit WEBRip x265 HEVC Hindi AMZN DDP 5.1 + English AAC 5.1 ESubs,5409,2025-12-15,-1002337293281,720p,Unknown,Hindi
Dune Part Two (2024) 720p x264 AMZN HDRip हिन्दी AAC 5.1 192kbps + English AAC 2.0 ESub,5408,2025-12-14,-1002337293281,720p,Unknown,English
Dune Part Two (2024) 720p x265 HEVC AMZN HDRip हिन्दी AAC 2.0 + English AAC 2.0 ESub,5407,2025-12-14,-1002337293281,720p,Unknown,English
Dune (2021) 1080p 10bit BluRay HEVC x265 Hindi BD DD 5.1 448kbps + English AAC 5.1 ESub,5406,2025-12-14,-1002337293281,1080p,Unknown,Hindi
Dune (2021) 720p 10bit BluRay x265 HEVC हिन्दी AAC 5.1 192Kbps + English AAC 2.0 ESubs,5405,2025-12-14,-1002337293281,720p,Unknown,English
Antim Faisla (Vedam 2010) UNCUT 1080p BluRay Dual Audio Hindi or Telugu x264 AAC ESubs,5404,2025-12-14,-1002337293281,1080p,Unknown,Dual Audio
Antim Faisla (Vedam 2010) UNCUT 720p BluRay Dual Audio Hindi or Telugu x264 AAC ESubs,5403,2025-12-14,-1002337293281,720p,Unknown,Dual Audio
Antim Faisla (Vedam 2010) UNCUT 480p BluRay Dual Audio Hindi or Telugu x264 AAC ESubs,5402,2025-12-14,-1002337293281,480p,Unknown,Dual Audio
Badrinath (2011) UNCUT 1080p BluRay x264 Esubs Dual Audio Hindi V2 ORG DD 2.0 – Telugu,5401,2025-12-14,-1002337293281,1080p,Unknown,Dual Audio
Badrinath (2011) UNCUT 720p BluRay x264 Esubs Dual Audio Hindi V2 ORG DD 2.0 – Telugu,5400,2025-12-14,-1002337293281,720p,Unknown,Dual Audio
Badrinath (2011) UNCUT 480p BluRay x264 Esubs Dual Audio Hindi V2 ORG DD 2.0 – Telugu,5399,2025-12-14,-1002337293281,480p,Unknown,Dual Audio
Dangerous Khiladi - Julayi (2012) 1080p BluRay x265 HEVC Dual Audio Telugu DD+5.1 - Hindi DD+2.0 ESu,5398,2025-12-14,-1002337293281,1080p,Unknown,Dual Audio
Dangerous Khiladi - Julayi 2012 WebRip 720p Hindi AAC x264,5397,2025-12-14,-1002337293281,720p,Unknown,Hindi
Dangerous Khiladi - Julayi 2012 WebRip Hindi 480p,5396,2025-12-14,-1002337293281,480p,Unknown,Hindi
K-Ramp.2025.1080p.WEB-DL.Hindi.AAC2.0.H.264-Archie,5395,2025-12-14,-1002337293281,1080p,Unknown,Hindi
K-Ramp.2025.720p.WEB-DL.Hindi.AAC2.0.H.264-Archie,5394,2025-12-14,-1002337293281,720p,Unknown,Hindi
The.Bengal.Files.2025.720p.ZEE5.WEB-DL.DD+5.1.H.265,5393,2025-12-14,-1002337293281,720p,Unknown,Unknown
The Bengal Files (2025) Hindi ZEE5 WEB-DL 1080p,5392,2025-12-14,-1002337293281,1080p,Unknown,Hindi
Dragon (2025) 720p 10bit DS4K NF WEBRip Hindi AAC 5.1 + Tamil AAC 5.1 x265 HEVC ESubs,5391,2025-12-14,-1002337293281,720p,Unknown,Hindi
Dragon (2025) 720p NF WEB-DL HIN-TAM DDP5.1 AV1,5390,2025-12-14,-1002337293281,720p,Unknown,Unknown
Akhanda 2 (2025) Full Movie In ORG Hindi Dubbed Full HDTC 1080p,5389,2025-12-13,-1002337293281,1080p,Unknown,ORG
Akhanda 2 Thaandavam 2025 Hindi Dubbed HDTC 1080,5388,2025-12-13,-1002337293281,Unknown,Unknown,Hindi
Akhanda 2 (2025) Full Movie In ORG Hindi Dubbed Full HDTC 1080p HEVC,5387,2025-12-13,-1002337293281,1080p,Unknown,ORG
Akhanda 2 (2025) Full Movie In ORG Hindi Dubbed Full HDTC 720p,5386,2025-12-13,-1002337293281,720p,Unknown,ORG
Akhanda 2 (2025) Full Movie In ORG Hindi Dubbed Full HDTC 720p HEVC,5385,2025-12-13,-1002337293281,720p,Unknown,ORG
Akhanda 2 Thaandavam 2025 Hindi Dubbed HDTC 720P,5384,2025-12-13,-1002337293281,720P,Unknown,Hindi
Akhanda 2 Thaandavam 2025 Hindi Dubbed HDTC 480P,5382,2025-12-13,-1002337293281,480P,Unknown,Hindi
Extra Ordinary Man (2023) Hindi + Telugu 1080p Dual Audio,5373,2025-12-11,-1002337293281,1080p,Unknown,Hindi
Extra Ordinary Man (2023) Hindi + Telugu 720p Dual Audio U,5372,2025-12-11,-1002337293281,720p,Unknown,Hindi
Extra Ordinary Man (2023) Hindi + Telugu 720p HEVC Dual Au,5371,2025-12-11,-1002337293281,720p,Unknown,Hindi
Extra Ordinary Man (2023) Hindi + Telugu 480p Dual Audio U,5370,2025-12-11,-1002337293281,480p,Unknown,Hindi
